PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,AgeBinned,HomePlanet_1,HomePlanet_2,HomePlanet_3,CabinSide_1,CabinSide_2,Destination_1,Destination_2,Destination_3
7118_01,False,F/1475/P,17.0,False,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,0,7118,1,1.0,Campson,5.0,F,1475,3,False,False,False,False,False,True,False,False
7119_01,False,F/1476/P,20.0,False,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,0,7119,1,1.0,Morrows,5.0,F,1476,4,False,False,False,False,False,False,True,False
7120_01,False,F/1363/S,22.0,False,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,0,7120,1,1.0,Rutler,3.0,F,1363,4,False,False,False,True,False,False,True,False
7121_01,True,B/269/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,1,7121,1,2.0,Dressink,3.0,B,269,4,True,False,False,True,False,False,False,False
7121_02,True,B/269/S,22.0,False,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,1,7121,2,2.0,Dressink,3.0,B,269,4,True,False,False,True,False,False,False,False
7126_01,False,F/1366/S,29.0,False,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,0,7126,1,1.0,Giller,3.0,F,1366,4,False,False,False,True,False,False,False,True
7127_01,False,B/237/P,29.0,False,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,0,7127,1,2.0,Belstrut,6.0,B,237,1,True,False,False,False,False,False,True,False
7127_02,True,B/237/P,31.0,False,0.0,0.0,171.0,0.0,0.0,Okulk Belstrut,1,7127,2,2.0,Belstrut,6.0,B,237,2,True,False,False,False,False,False,True,False
7128_01,False,B/238/P,37.0,False,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,0,7128,1,3.0,Catimod,1.0,B,238,2,True,False,False,False,False,False,False,False
7128_02,False,B/238/P,44.0,False,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,1,7128,2,3.0,Dightent,6.0,B,238,2,True,False,False,False,False,False,False,False
7128_03,False,B/238/P,34.0,False,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,0,7128,3,3.0,Dightent,6.0,B,238,2,True,False,False,False,False,False,False,False
7132_01,False,G/1165/S,23.0,False,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,0,7132,1,1.0,Hamcmahon,6.0,G,1165,4,False,False,False,True,False,False,False,False
7133_01,False,F/1368/S,18.0,False,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,0,7133,1,1.0,Delangleton,3.0,F,1368,3,False,False,False,True,False,False,True,False
7134_01,True,G/1148/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,1,7134,1,1.0,Kimpson,3.0,G,1148,3,False,False,False,False,False,True,False,False
7137_01,False,F/1479/P,23.0,False,223.0,134.0,482.0,311.0,27.0,Gabrin Duffmaney,0,7137,1,1.0,Duffmaney,3.0,F,1479,4,False,False,False,False,False,False,True,False
7140_01,False,F/1371/S,18.0,False,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,0,7140,1,1.0,Fryersonis,11.0,F,1371,3,False,False,False,True,False,False,True,False
7142_01,False,E/474/S,22.0,False,0.0,0.0,1128.0,0.0,45.0,Muew Pre,0,7142,1,3.0,Pre,5.0,E,474,4,False,True,False,True,False,False,True,False
7142_02,False,E/474/S,10.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Pre,1,7142,2,3.0,Pre,5.0,E,474,0,False,True,False,True,False,False,True,False
7142_03,True,E/474/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Peefox Pre,0,7142,3,3.0,Pre,5.0,E,474,1,False,True,False,True,False,False,True,False
7143_01,False,F/1372/S,31.0,False,907.0,0.0,437.0,2.0,0.0,Losp Buche,0,7143,1,1.0,Buche,7.0,F,1372,2,False,True,False,True,False,False,True,False
7144_01,True,G/1150/P,48.0,False,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,0,7144,1,1.0,Snowaney,2.0,G,1150,2,False,False,False,False,False,False,True,False
7148_01,False,A/87/S,51.0,True,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,1,7148,1,1.0,Patimonne,3.0,A,87,2,True,False,False,True,False,False,False,False
7149_01,True,F/1482/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Clech Dato,1,7149,1,1.0,Dato,2.0,F,1482,4,False,True,False,False,False,True,False,False
7151_01,False,E/459/P,32.0,False,288.0,0.0,592.0,670.0,40.0,Tops Chen,0,7151,1,1.0,Chen,1.0,E,459,2,False,True,False,False,False,False,True,False
7152_01,False,G/1167/S,8.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Domington,1,7152,1,2.0,Domington,15.0,G,1167,0,False,False,False,True,False,False,True,False
7152_02,True,G/1167/S,49.0,False,0.0,0.0,0.0,0.0,0.0,Royce Domington,1,7152,2,2.0,Domington,15.0,G,1167,2,False,False,False,True,False,True,False,False
7155_01,False,F/1375/S,28.0,False,0.0,0.0,0.0,669.0,16.0,Troyra Cames,0,7155,1,1.0,Cames,3.0,F,1375,4,False,False,False,True,False,True,False,False
7156_01,False,E/475/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Lig Ramad,1,7156,1,4.0,Ramad,8.0,E,475,0,False,True,False,True,False,False,True,False
7156_02,False,E/475/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,1,7156,2,4.0,Ramad,8.0,E,475,1,False,True,False,True,False,False,True,False
7156_03,True,E/475/S,31.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,1,7156,3,4.0,Ramad,8.0,E,475,2,False,True,False,True,False,False,True,False
7156_04,False,E/475/S,11.0,False,0.0,0.0,0.0,0.0,0.0,Mele Ramad,1,7156,4,4.0,Ramad,8.0,E,475,0,False,True,False,True,False,False,True,False
7157_01,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Must,1,7157,1,2.0,Must,6.0,Unknown,Unknown,4,False,True,False,False,True,False,True,False
7157_02,False,D/219/S,33.0,False,1631.0,0.0,754.0,0.0,0.0,Terek Must,0,7157,2,2.0,Must,6.0,D,219,2,False,True,False,True,False,False,True,False
7159_01,True,C/263/S,32.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,1,7159,1,1.0,Perable,4.0,C,263,2,True,False,False,True,False,True,False,False
7160_01,True,G/1152/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,1,7160,1,1.0,Headardyer,4.0,G,1152,4,False,False,False,False,False,False,True,False
7161_01,False,E/476/S,33.0,False,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,0,7161,1,1.0,Gealably,3.0,E,476,2,True,False,False,True,False,False,True,False
7162_01,Unknown,F/1485/P,65.0,False,43.0,21.0,22.0,50.0,731.0,Bland Pernard,0,7162,1,1.0,Pernard,2.0,F,1485,1,False,False,False,False,False,False,True,False
7165_01,True,F/1377/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Hal Walé,1,7165,1,1.0,Walé,2.0,F,1377,3,False,True,False,True,False,False,True,False
7166_01,False,F/1378/S,19.0,False,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,0,7166,1,1.0,Purte,5.0,F,1378,4,False,True,False,True,False,False,True,False
7167_01,False,B/270/S,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,1,7167,1,1.0,Noxnuther,3.0,B,270,2,True,False,False,True,False,False,False,False
7168_01,False,G/1168/S,29.0,False,0.0,11.0,793.0,0.0,84.0,Duana Mccard,1,7168,1,1.0,Mccard,2.0,G,1168,1,False,False,False,True,False,False,True,False
7170_01,True,G/1154/P,31.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,0,7170,1,1.0,Peckerson,6.0,G,1154,2,False,False,False,False,False,True,False,False
7171_01,True,G/1155/P,37.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,1,7171,1,1.0,Wardendez,9.0,G,1155,2,False,False,False,False,False,False,True,False
7173_01,True,G/1156/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Cline Alldson,1,7173,1,1.0,Alldson,7.0,G,1156,4,False,False,False,False,False,True,False,False
7175_01,False,F/1486/P,18.0,False,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,0,7175,1,1.0,Ramoran,3.0,F,1486,3,False,False,False,False,False,False,True,False
7176_01,True,C/232/P,47.0,False,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,1,7176,1,3.0,Chhaft,3.0,C,232,2,True,False,False,False,False,False,False,False
7176_02,False,C/232/P,26.0,False,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,0,7176,2,3.0,Chhaft,3.0,C,232,4,True,False,False,False,False,False,True,False
7176_03,False,C/232/P,25.0,False,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,1,7176,3,3.0,Chhaft,3.0,C,232,4,True,False,False,False,False,False,True,False
7177_01,False,F/1380/S,38.0,Unknown,102.0,12.0,14.0,669.0,0.0,Curtle Medington,0,7177,1,1.0,Medington,3.0,F,1380,2,False,False,False,True,False,False,True,False
7179_01,False,E/460/P,53.0,False,3.0,2251.0,0.0,95.0,12.0,Denis Mullon,1,7179,1,1.0,Mullon,2.0,E,460,2,False,False,False,False,False,False,True,False
7180_01,False,E/478/S,38.0,False,0.0,338.0,0.0,453.0,0.0,Tany Cardners,0,7180,1,1.0,Cardners,8.0,E,478,2,False,False,False,True,False,False,True,False
7181_01,True,F/1488/P,28.0,False,0.0,0.0,171.0,0.0,0.0,Unchal Date,1,7181,1,1.0,Date,2.0,F,1488,4,False,True,False,False,False,False,True,False
7182_01,False,,46.0,False,438.0,283.0,944.0,0.0,355.0,Jacki Ricews,0,7182,1,1.0,Ricews,4.0,Unknown,Unknown,2,False,False,False,False,True,False,True,False
7184_01,False,G/1170/S,18.0,False,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,1,7184,1,1.0,Barnoldeney,5.0,G,1170,3,False,False,False,True,False,False,True,False
7186_01,True,E/461/P,14.0,False,0.0,0.0,0.0,0.0,0.0,Aske Pretive,1,7186,1,3.0,Pretive,4.0,E,461,3,True,False,False,False,False,False,True,False
7186_02,Unknown,E/461/P,32.0,False,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,0,7186,2,3.0,Mosteraked,11.0,E,461,2,True,False,False,False,False,False,True,False
7186_03,False,E/461/P,44.0,False,0.0,0.0,16.0,72.0,4304.0,Weias Mosteraked,0,7186,3,3.0,Mosteraked,11.0,E,461,2,True,False,False,False,False,False,True,False
7187_01,True,G/1158/P,28.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Olshaffey,1,7187,1,1.0,Olshaffey,4.0,G,1158,4,False,False,False,False,False,True,False,False
7188_01,False,C/233/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,1,7188,1,3.0,Imingle,3.0,C,233,0,True,False,False,False,False,False,True,False
7188_02,False,C/233/P,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,Taura Imingle,0,7188,2,3.0,Imingle,3.0,C,233,4,True,False,False,False,False,False,True,False
7188_03,True,C/233/P,27.0,True,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,1,7188,3,3.0,Imingle,3.0,C,233,4,True,False,False,False,False,False,True,False
7189_01,True,C/234/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Cowtale,1,7189,1,1.0,Cowtale,2.0,C,234,4,True,False,False,False,False,False,True,False
7190_01,True,G/1171/S,14.0,False,0.0,0.0,0.0,311.0,0.0,Lilace Rutler,1,7190,1,1.0,Rutler,3.0,G,1171,3,False,False,False,True,False,False,False,False
7191_01,False,F/1490/P,14.0,False,0.0,0.0,766.0,0.0,0.0,Wenny Bushafford,0,7191,1,1.0,Bushafford,2.0,F,1490,3,False,False,False,False,False,False,True,False
7192_01,True,G/1172/S,17.0,False,0.0,0.0,0.0,0.0,0.0,Geney Hayertez,1,7192,1,1.0,Hayertez,4.0,G,1172,3,False,False,False,True,False,False,True,False
7193_01,False,F/1381/S,35.0,False,150.0,0.0,96.0,638.0,0.0,Vanez Whitersone,1,7193,1,1.0,Whitersone,3.0,F,1381,2,False,False,False,True,False,False,True,False
7194_01,False,F/1382/S,36.0,False,0.0,129.0,0.0,177.0,444.0,Raque Waterson,0,7194,1,1.0,Waterson,5.0,F,1382,2,False,False,False,True,False,False,False,True
7197_01,False,F/1383/S,51.0,False,106.0,1942.0,115.0,311.0,0.0,Grake Chica,0,7197,1,1.0,Chica,1.0,F,1383,2,False,True,False,True,False,False,True,False
7199_01,False,G/1174/S,54.0,False,1.0,0.0,109.0,311.0,1.0,Lewise Bardinard,0,7199,1,1.0,Bardinard,9.0,G,1174,2,False,False,False,True,False,False,True,False
7200_01,False,C/264/S,37.0,False,300.0,3434.0,0.0,1.0,171.0,Aldah Coustive,1,7200,1,1.0,Coustive,1.0,C,264,2,True,False,False,True,False,False,True,False
7202_01,False,E/462/P,37.0,False,541.0,38.0,713.0,316.0,0.0,Idave Burksson,0,7202,1,1.0,Burksson,4.0,E,462,2,False,False,False,False,False,False,True,False
7203_01,False,E/463/P,24.0,False,1.0,194.0,0.0,0.0,632.0,Jorgie Reenon,1,7203,1,1.0,Reenon,5.0,E,463,4,False,False,False,False,False,False,True,False
7205_01,False,F/1386/S,29.0,False,1030.0,0.0,158.0,0.0,28.0,Chees Flake,0,7205,1,1.0,Flake,1.0,F,1386,1,False,True,False,True,False,False,True,False
7206_01,False,F/1387/S,38.0,False,622.0,1319.0,42.0,1.0,444.0,Dell Daughessey,0,7206,1,1.0,Daughessey,4.0,F,1387,2,False,False,False,True,False,False,True,False
7207_01,True,G/1160/P,28.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,1,7207,1,1.0,Burksson,4.0,G,1160,4,False,False,False,False,False,False,True,False
7208_01,False,G/1161/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,1,7208,1,2.0,Gibbsonton,13.0,G,1161,0,False,False,False,False,False,False,True,False
7208_02,False,F/1492/P,16.0,False,23.0,479.0,0.0,0.0,373.0,Alene Gibbsonton,0,7208,2,2.0,Gibbsonton,13.0,F,1492,3,False,False,False,False,False,False,True,False
7210_01,False,F/1493/P,25.0,False,0.0,0.0,879.0,0.0,0.0,Jonard Puckenton,0,7210,1,1.0,Puckenton,7.0,F,1493,4,False,False,False,False,False,False,True,False
7214_01,Unknown,F/1389/S,22.0,False,30.0,0.0,690.0,41.0,0.0,Sethew Garzaley,1,7214,1,1.0,Garzaley,4.0,F,1389,4,False,False,False,True,False,False,False,False
7215_01,True,F/1494/P,24.0,False,0.0,0.0,0.0,0.0,0.0,Sceros Erte,1,7215,1,1.0,Erte,3.0,F,1494,4,False,True,False,False,False,False,True,False
7216_01,False,E/464/P,37.0,False,501.0,0.0,179.0,1.0,0.0,Gerte Owery,1,7216,1,1.0,Owery,3.0,E,464,2,False,False,False,False,False,True,False,False
7217_01,False,F/1495/P,21.0,False,21.0,0.0,874.0,226.0,0.0,Bleda Pead,1,7217,1,1.0,Pead,5.0,F,1495,4,False,True,False,False,False,False,True,False
7218_01,False,B/271/S,53.0,False,0.0,0.0,0.0,0.0,0.0,Bosoneb Urablele,1,7218,1,1.0,Urablele,2.0,B,271,2,True,False,False,True,False,False,False,True
7219_01,False,C/235/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Arible,1,7219,1,6.0,Arible,7.0,C,235,0,True,False,False,False,False,False,True,False
7219_02,True,C/235/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Pheino Arible,0,7219,2,6.0,Arible,7.0,C,235,0,True,False,False,False,False,False,True,False
7219_03,True,C/235/P,64.0,False,0.0,0.0,0.0,0.0,0.0,Dirk Arible,1,7219,3,6.0,Arible,7.0,C,235,1,True,False,False,False,False,False,True,False
7219_04,False,,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,0,7219,4,6.0,Arible,7.0,Unknown,Unknown,4,True,False,False,False,True,False,True,False
7219_05,True,C/235/P,40.0,False,0.0,0.0,0.0,0.0,0.0,Anchab Arible,1,7219,5,6.0,Arible,7.0,C,235,2,True,False,False,False,False,False,True,False
7219_06,False,C/235/P,32.0,False,0.0,163.0,0.0,6953.0,50.0,Isoton Arible,0,7219,6,6.0,Arible,7.0,C,235,2,True,False,False,False,False,False,True,False
7221_01,False,B/239/P,54.0,True,0.0,316.0,1.0,2038.0,388.0,Sulatik Sonofmory,0,7221,1,1.0,Sonofmory,1.0,B,239,2,True,False,False,False,False,False,False,False
7224_01,True,G/1175/S,30.0,Unknown,0.0,0.0,0.0,0.0,0.0,Everly Carvis,1,7224,1,1.0,Carvis,5.0,G,1175,4,False,False,False,True,False,False,True,False
7225_01,False,A/77/P,37.0,False,0.0,1379.0,130.0,1488.0,75.0,Hasim Fawnsive,0,7225,1,1.0,Fawnsive,4.0,A,77,2,True,False,False,False,False,False,False,False
7226_01,False,E/481/S,20.0,False,3191.0,0.0,211.0,21.0,117.0,Naffsh Reke,0,7226,1,1.0,Reke,8.0,E,481,4,False,True,False,True,False,False,True,False
7227_01,False,F/1497/P,22.0,False,741.0,0.0,1028.0,0.0,0.0,Widin Vlake,0,7227,1,1.0,Vlake,1.0,F,1497,4,False,True,False,False,False,False,True,False
7229_01,False,F/1391/S,57.0,False,0.0,1.0,0.0,664.0,19.0,Gaylah Leonadorsen,0,7229,1,1.0,Leonadorsen,2.0,F,1391,2,False,False,False,True,False,True,False,False
7230_01,True,G/1177/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,1,7230,1,1.0,Blancoy,7.0,G,1177,2,False,False,False,True,False,False,True,False
7232_01,False,B/240/P,51.0,False,0.0,980.0,273.0,2775.0,419.0,Auvair Seatearing,0,7232,1,1.0,Seatearing,1.0,B,240,2,True,False,False,False,False,False,True,False
7233_01,True,E/465/P,47.0,False,0.0,0.0,0.0,0.0,0.0,Cles Wala,0,7233,1,1.0,Wala,7.0,E,465,2,False,True,False,False,False,False,True,False
7234_01,False,G/1163/P,22.0,False,593.0,34.0,0.0,0.0,0.0,Annard Merce,0,7234,1,1.0,Merce,7.0,G,1163,4,False,False,False,False,False,False,True,False
7235_01,False,B/241/P,36.0,False,0.0,1606.0,511.0,89.0,2220.0,Cherkab Bruthydre,0,7235,1,1.0,Bruthydre,5.0,B,241,2,True,False,False,False,False,False,False,True
7236_01,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,1,7236,1,1.0,Whitakers,4.0,Unknown,Unknown,3,False,False,False,False,True,False,True,False
7238_01,False,F/1499/P,60.0,False,180.0,0.0,414.0,1181.0,0.0,Totax Tirt,0,7238,1,1.0,Tirt,4.0,F,1499,2,False,True,False,False,False,False,False,True
7240_01,False,F/1392/S,39.0,False,197.0,0.0,2401.0,0.0,0.0,Oaters Kad,1,7240,1,2.0,Kad,3.0,F,1392,2,False,True,False,True,False,False,True,False
7240_02,False,F/1392/S,18.0,False,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,1,7240,2,2.0,Kad,3.0,F,1392,3,False,True,False,True,False,False,True,False
7242_01,True,B/273/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Errak Reeddommy,1,7242,1,1.0,Reeddommy,7.0,B,273,4,True,False,False,True,False,False,False,False
7246_01,False,F/1395/S,45.0,False,1781.0,0.0,17.0,0.0,23.0,Pefox Khaf,0,7246,1,1.0,Khaf,4.0,F,1395,2,False,True,False,True,False,False,True,False
7247_01,False,F/1396/S,30.0,False,0.0,0.0,0.0,0.0,1150.0,Chrisa Hurchanney,0,7247,1,1.0,Hurchanney,6.0,F,1396,4,False,False,False,True,False,False,True,False
7249_01,False,E/482/S,21.0,False,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,0,7249,1,2.0,Burle,4.0,E,482,4,False,False,True,True,False,False,True,False
7249_02,False,F/1397/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Burle,1,7249,2,2.0,Burle,4.0,F,1397,0,False,True,False,True,False,False,True,False
7250_01,False,F/1501/P,51.0,False,40.0,716.0,1907.0,0.0,0.0,Pold Chmad,1,7250,1,1.0,Chmad,4.0,F,1501,2,False,True,False,False,False,False,False,False
7252_01,False,E/466/P,22.0,False,100.0,0.0,1050.0,0.0,23.0,Diedow Sacy,0,7252,1,1.0,Sacy,2.0,E,466,4,False,True,False,False,False,False,True,False
7253_01,False,D/225/P,26.0,False,0.0,896.0,0.0,690.0,1.0,Alaron Obedaming,1,7253,1,1.0,Obedaming,3.0,D,225,4,True,False,False,False,False,False,True,False
7255_01,False,G/1166/P,10.0,False,0.0,0.0,0.0,0.0,0.0,Verney Paynard,0,7255,1,1.0,Paynard,4.0,G,1166,0,False,False,False,False,False,False,True,False
7256_01,False,E/484/S,21.0,False,42.0,606.0,1.0,38.0,100.0,Lynnie Scottney,0,7256,1,1.0,Scottney,4.0,E,484,4,False,False,False,True,False,False,True,False
7257_01,True,G/1167/P,14.0,False,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,1,7257,1,2.0,Gardsondez,5.0,G,1167,3,False,False,False,False,False,False,False,False
7257_02,False,E/467/P,29.0,False,0.0,1.0,12.0,0.0,779.0,Gretty Gardsondez,0,7257,2,2.0,Gardsondez,5.0,E,467,1,False,False,False,False,False,False,True,False
7258_01,False,F/1502/P,43.0,False,473.0,1390.0,0.0,0.0,0.0,Unknown,1,7258,1,1.0,Unknown,,F,1502,2,False,False,False,False,False,False,True,False
7259_01,False,F/1503/P,22.0,False,28.0,194.0,2.0,0.0,370.0,Sterry Meadoney,1,7259,1,1.0,Meadoney,3.0,F,1503,4,False,False,False,False,False,True,False,False
7260_01,False,F/1398/S,22.0,False,401.0,0.0,196.0,0.0,126.0,Sony Woodwardy,0,7260,1,1.0,Woodwardy,6.0,F,1398,4,False,False,False,True,False,False,True,False
7261_01,True,G/1168/P,23.0,False,0.0,0.0,0.0,0.0,0.0,Rician Mondsey,1,7261,1,1.0,Mondsey,4.0,G,1168,4,False,False,False,False,False,True,False,False
7267_01,True,C/265/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Tark String,1,7267,1,2.0,String,3.0,C,265,4,True,False,False,True,False,False,True,False
7267_02,False,C/265/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Chelik String,1,7267,2,2.0,String,3.0,C,265,2,True,False,False,True,False,False,True,False
7268_01,False,E/468/P,30.0,False,0.0,0.0,0.0,27.0,764.0,Karene Hayerson,0,7268,1,1.0,Hayerson,5.0,E,468,4,False,False,False,False,False,False,True,False
7270_01,True,G/1170/P,37.0,False,0.0,0.0,0.0,0.0,0.0,Hillie Garden,1,7270,1,1.0,Garden,7.0,G,1170,2,False,False,False,False,False,False,True,False
7271_01,False,G/1171/P,21.0,False,61.0,201.0,222.0,161.0,60.0,Unknown,0,7271,1,1.0,Unknown,,G,1171,4,False,False,False,False,False,False,False,False
7273_01,False,G/1183/S,36.0,False,207.0,0.0,450.0,94.0,0.0,Jaimer Pacerty,1,7273,1,1.0,Pacerty,5.0,G,1183,2,False,False,False,True,False,False,False,False
7274_01,False,F/1506/P,13.0,False,305.0,582.0,12.0,19.0,0.0,Loria Woodwinton,0,7274,1,1.0,Woodwinton,4.0,F,1506,3,False,False,False,False,False,False,True,False
7276_01,False,F/1507/P,22.0,False,0.0,642.0,0.0,52.0,0.0,Bland Spentley,0,7276,1,1.0,Spentley,3.0,F,1507,4,False,False,False,False,False,False,False,False
7277_01,True,G/1184/S,36.0,False,0.0,0.0,171.0,0.0,0.0,Neila Pittson,1,7277,1,1.0,Pittson,6.0,G,1184,2,False,False,False,True,False,False,True,False
7278_01,False,E/485/S,17.0,False,223.0,188.0,795.0,0.0,0.0,Des Bryants,1,7278,1,1.0,Bryants,5.0,E,485,3,False,False,False,True,False,False,True,False
7279_01,True,C/236/P,38.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,1,7279,1,1.0,Prombled,3.0,C,236,2,True,False,False,False,False,False,False,False
7280_01,False,F/1508/P,34.0,False,5959.0,0.0,3.0,0.0,0.0,Pix Stike,0,7280,1,1.0,Stike,6.0,F,1508,2,False,True,False,False,False,False,True,False
7283_01,Unknown,F/1509/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Walls One,1,7283,1,1.0,One,2.0,F,1509,4,False,True,False,False,False,False,True,False
7284_01,False,G/1174/P,17.0,False,223.0,647.0,49.0,74.0,0.0,Rayle Walterson,0,7284,1,1.0,Walterson,4.0,G,1174,3,False,False,False,False,False,False,True,False
7285_01,True,G/1185/S,36.0,False,0.0,0.0,0.0,0.0,0.0,Francy Gainney,1,7285,1,1.0,Gainney,12.0,G,1185,2,False,False,False,True,False,True,False,False
7289_01,False,A/78/P,52.0,False,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,1,7289,1,1.0,Purellliss,4.0,A,78,2,True,False,False,False,False,False,False,False
7290_01,True,D/227/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,1,7290,1,5.0,Bruthydre,5.0,D,227,2,True,False,False,False,False,False,False,False
7290_02,True,D/227/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,1,7290,2,5.0,Unknown,,D,227,2,True,False,False,False,False,False,False,False
7290_03,True,D/227/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,1,7290,3,5.0,Bruthydre,5.0,D,227,1,True,False,False,False,False,False,False,False
7290_04,False,D/227/P,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,0,7290,4,5.0,Bruthydre,5.0,D,227,2,True,False,False,False,False,False,True,False
7290_05,False,D/227/P,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,0,7290,5,5.0,Bruthydre,5.0,D,227,2,True,False,False,False,False,False,True,False
7292_01,False,D/220/S,21.0,False,223.0,0.0,0.0,1.0,378.0,Single Panad,0,7292,1,1.0,Panad,3.0,D,220,4,False,True,False,True,False,False,False,False
7296_01,False,D/228/P,33.0,False,627.0,0.0,171.0,254.0,130.0,Pon Blane,0,7296,1,1.0,Blane,5.0,D,228,2,False,True,False,False,False,False,True,False
7297_01,False,G/1188/S,40.0,False,678.0,0.0,229.0,0.0,0.0,Unknown,0,7297,1,1.0,Unknown,,G,1188,2,False,False,False,True,False,False,True,False
7298_01,Unknown,F/1510/P,24.0,False,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,1,7298,1,1.0,Blangibson,3.0,F,1510,4,False,False,False,False,False,False,True,False
7300_01,False,G/1189/S,35.0,False,0.0,0.0,885.0,0.0,0.0,Joana Emenez,1,7300,1,1.0,Emenez,6.0,G,1189,2,False,False,False,True,False,False,True,False
7301_01,True,F/1511/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Fres Facke,1,7301,1,1.0,Facke,4.0,F,1511,4,False,True,False,False,False,False,True,False
7302_01,False,E/486/S,33.0,False,728.0,0.0,285.0,0.0,0.0,Rish Fle,0,7302,1,1.0,Fle,3.0,E,486,2,False,True,False,True,False,False,True,False
